0.41450825,0.79506403,2.2687388e-07,0.40994972,0.755684,0.0070636277,0.41563994,0.7187504,0.0059708958,0.42306513,0.6930932,0.0032279044,0.43018857,0.6749045,-0.0005126341,0.42908913,0.7068467,-0.008429616,0.45986122,0.66794837,-0.014765228,0.47927555,0.6485451,-0.016646812,0.4932488,0.63510776,-0.016808758,0.43742657,0.71920377,-0.015729515,0.47187033,0.67402625,-0.021612413,0.4935763,0.6503694,-0.023086218,0.5093825,0.63394535,-0.02316393,0.4466053,0.7389324,-0.021840075,0.4793172,0.6923977,-0.026540842,0.49894527,0.66966945,-0.027869036,0.51354843,0.6529262,-0.02810681,0.45570818,0.7651328,-0.026930356,0.48045507,0.7304239,-0.030548057,0.4931767,0.7095355,-0.030617759,0.5031329,0.6907791,-0.029849583,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.47380015,0.8130368,2.3105844e-07,0.494723,0.76346797,-0.00695152,0.49754882,0.7050627,-0.005210301,0.4925456,0.6630439,-0.0010780686,0.4925051,0.63025045,0.004413751,0.44988316,0.68811864,0.0087578045,0.43693385,0.6466718,0.018316453,0.4290192,0.6229776,0.023583459,0.42280358,0.6076672,0.026856128,0.43454233,0.7085381,0.015683122,0.42274433,0.6647105,0.028151272,0.41743338,0.64092606,0.034460463,0.41365266,0.6238633,0.038537905,0.42546123,0.72784656,0.02173101,0.41548786,0.6891718,0.032402806,0.4133468,0.6664844,0.038806595,0.41207743,0.65065646,0.042813197,0.4220858,0.7472998,0.02657168,0.41336435,0.71470016,0.035603855,0.41130477,0.695565,0.041803036,0.41033658,0.6816925,0.046623066,thankyou
0.41047603,0.8022772,2.7339686e-07,0.4046472,0.765242,0.0011275276,0.4111008,0.7262384,-0.001720118,0.41962874,0.7000051,-0.005241485,0.4288553,0.68046725,-0.009408873,0.4252389,0.7106373,-0.009370068,0.4544,0.67477524,-0.016575962,0.47362798,0.65186423,-0.020000687,0.48786157,0.6354556,-0.021210223,0.4340471,0.7232764,-0.014137522,0.46692866,0.6805618,-0.02031036,0.48846406,0.65339935,-0.023423037,0.5047365,0.6334591,-0.024712615,0.44392997,0.7422461,-0.018371845,0.47402665,0.6988979,-0.023527866,0.49350685,0.67180127,-0.026177997,0.50832665,0.65090156,-0.027224356,0.4536854,0.7663723,-0.022201713,0.4769805,0.73131335,-0.026089538,0.49007553,0.70838344,-0.026557831,0.50044423,0.68865836,-0.026018692,thankyou
0.40442795,0.80069935,2.5853356e-07,0.39987782,0.7608406,0.0037741615,0.40682963,0.7234567,0.0025920358,0.4148915,0.69803363,0.0002921345,0.4228443,0.67973846,-0.0028444682,0.42276776,0.7095512,-0.0056638736,0.45282567,0.6754391,-0.011652094,0.47186592,0.6533305,-0.014523487,0.48561496,0.63844985,-0.015533235,0.4324222,0.7213629,-0.011270151,0.46438563,0.68061024,-0.0163811,0.48468542,0.65525526,-0.018994613,0.50002265,0.6369109,-0.020027816,0.44154206,0.73954046,-0.016272197,0.47107172,0.69682777,-0.020819265,0.48940277,0.6723249,-0.022965048,0.50376666,0.6530989,-0.023764407,0.45022252,0.7645788,-0.020674588,0.47328654,0.7302147,-0.02446147,0.4864341,0.70951176,-0.024913859,0.49702755,0.69131,-0.024365848,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.40053898,0.7939834,2.8246845e-07,0.39786643,0.75495225,0.00057216454,0.40563118,0.7201076,-0.0033286873,0.41509935,0.69836456,-0.007768918,0.42465398,0.6824182,-0.013200893,0.42356095,0.7072753,-0.012999484,0.45239723,0.674726,-0.021338034,0.4708949,0.6527715,-0.02546575,0.48455164,0.63714683,-0.027249243,0.43119884,0.7213965,-0.01838077,0.4636856,0.6821221,-0.026122091,0.48449653,0.655817,-0.02976671,0.50019616,0.63611037,-0.031358283,0.43902153,0.7422282,-0.023131343,0.46921194,0.70080745,-0.02969608,0.48852256,0.67456985,-0.03273824,0.5033182,0.6532245,-0.03398976,0.4463335,0.768997,-0.027447488,0.47042766,0.73524207,-0.032822803,0.48437798,0.71311533,-0.033867195,0.49542376,0.69385844,-0.033608317,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.39968407,0.811696,2.2702135e-07,0.39628756,0.7711181,0.0035036565,0.40537816,0.7321972,0.0015050588,0.4168303,0.70808727,-0.0015854752,0.42751095,0.69415504,-0.005711797,0.4144733,0.7205315,-0.010719744,0.44381136,0.6863355,-0.018642724,0.46398187,0.66558075,-0.022252936,0.47888023,0.65195394,-0.023630578,0.42322236,0.7348926,-0.01679557,0.45603722,0.69447386,-0.024211561,0.47769538,0.6687194,-0.02761444,0.4941193,0.65024185,-0.02908189,0.43297064,0.75526255,-0.021970227,0.46351042,0.7131417,-0.028217835,0.48316696,0.68706983,-0.031039562,0.49805564,0.66815317,-0.03209336,0.44250438,0.78075457,-0.026438322,0.4665581,0.74733144,-0.03128942,0.4798314,0.72503763,-0.032247897,0.49021408,0.7066697,-0.031991594,thankyou
0.39715853,0.8167046,3.0460637e-07,0.3962827,0.7765327,-0.00010292795,0.40630445,0.73750174,-0.0052229636,0.41744095,0.711661,-0.010565725,0.42737558,0.69104016,-0.016971797,0.417773,0.7262498,-0.018155007,0.4493459,0.6946567,-0.028954642,0.4700824,0.6739974,-0.0344253,0.485573,0.6590637,-0.037073966,0.42441034,0.74161077,-0.02380527,0.46041074,0.70275205,-0.033717856,0.48405218,0.67813945,-0.03817022,0.50192046,0.66044843,-0.04041768,0.43206137,0.76455635,-0.028640753,0.46608394,0.7231791,-0.036739577,0.48855945,0.6983534,-0.03978676,0.5056184,0.6790479,-0.041117612,0.43978834,0.79295933,-0.033006772,0.46606123,0.7605973,-0.039176617,0.4816089,0.73751885,-0.040484402,0.4941697,0.7182276,-0.040619675,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.39950368,0.8095329,2.5232845e-07,0.39776173,0.77086157,0.0018345464,0.40673608,0.73272747,-0.0011958927,0.41770542,0.7089864,-0.005064906,0.4288398,0.69461155,-0.009747666,0.41648796,0.72163075,-0.011748346,0.44520405,0.6872483,-0.020292444,0.46440303,0.66575533,-0.024332244,0.4786397,0.6509912,-0.025914116,0.42372328,0.7350948,-0.017494133,0.45602083,0.6935781,-0.025757806,0.47737768,0.66628057,-0.029524427,0.4935463,0.6460395,-0.031015446,0.4325045,0.7551214,-0.022543706,0.46312413,0.7130326,-0.029515304,0.4833487,0.68600297,-0.03257037,0.49859428,0.6652337,-0.03356787,0.4413491,0.78042644,-0.02705605,0.4653626,0.74671423,-0.032356486,0.47898608,0.72358525,-0.033402853,0.48962498,0.70414376,-0.033101734,thankyou
0.40369216,0.81557477,2.517607e-07,0.40097928,0.77494496,0.0033690052,0.40883052,0.73626614,0.00114097,0.41890046,0.70981926,-0.002078621,0.42773214,0.6906504,-0.0061643543,0.4187401,0.7233054,-0.0105501935,0.44958892,0.688823,-0.017693179,0.46893337,0.66828984,-0.020434126,0.4828181,0.6544822,-0.021181809,0.42702666,0.73832905,-0.016427044,0.46090117,0.6973852,-0.022780126,0.48258588,0.67416966,-0.025207605,0.49849713,0.65825677,-0.025938042,0.43636185,0.76012856,-0.021406401,0.46724182,0.71800035,-0.026786407,0.48753995,0.6942084,-0.028962264,0.50267744,0.6761351,-0.02968367,0.4456118,0.7869259,-0.025692336,0.469553,0.7536258,-0.030039959,0.4829951,0.73265,-0.030472538,0.49344766,0.7147332,-0.029828541,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.40009776,0.81470394,2.5566325e-07,0.3976498,0.7758498,0.0026655493,0.4058416,0.73611426,-0.0001589125,0.41595718,0.7106859,-0.0037565373,0.4265578,0.69260514,-0.00832261,0.41813925,0.7234103,-0.012779909,0.4477649,0.68789095,-0.021382488,0.46718565,0.66618407,-0.025098335,0.4815683,0.65113926,-0.026411148,0.42460173,0.73775536,-0.018790837,0.45779783,0.6959651,-0.026813842,0.4797567,0.66976625,-0.029955214,0.49651417,0.6514082,-0.031075047,0.43254462,0.75915754,-0.023951704,0.46370128,0.7147677,-0.030748531,0.48490494,0.6881942,-0.033343516,0.5016865,0.6682204,-0.03410811,0.44083768,0.78627795,-0.028428825,0.4648717,0.7501318,-0.033826023,0.47933397,0.72637564,-0.03479327,0.49121982,0.706937,-0.034438226,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.40109903,0.80476236,2.396737e-07,0.39425603,0.7674793,0.00052474334,0.40073827,0.7281547,-0.0021440152,0.4101845,0.7023459,-0.005198675,0.41820085,0.68163836,-0.008940688,0.41623843,0.71684664,-0.011014137,0.44462478,0.6820943,-0.018268604,0.46286204,0.66112363,-0.021397594,0.47631374,0.6464166,-0.022350866,0.42544097,0.73207057,-0.015436941,0.45691147,0.6906014,-0.021984903,0.4770627,0.6640294,-0.024879,0.492155,0.6439564,-0.02599318,0.43502927,0.7522725,-0.019379139,0.46484187,0.70963734,-0.025208922,0.48356742,0.68250865,-0.028219298,0.49759504,0.6613303,-0.029326983,0.4442158,0.77601546,-0.02287192,0.46795654,0.7411956,-0.027812812,0.48120716,0.7186137,-0.029153118,0.49142182,0.6989757,-0.02908748,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.40595064,0.8006161,2.3795857e-07,0.4018511,0.76235044,0.0022266055,0.40927505,0.7252962,-0.00014022033,0.4188689,0.70169485,-0.0032589366,0.42783803,0.6881619,-0.0072631235,0.41885805,0.7146363,-0.010754256,0.44600475,0.6793768,-0.018135805,0.464478,0.65768373,-0.021394484,0.47815746,0.6424185,-0.022580335,0.42749995,0.728666,-0.01625911,0.4582853,0.68729836,-0.023446208,0.47869068,0.6602094,-0.027045816,0.49439254,0.63919914,-0.028553758,0.43726158,0.7489884,-0.02089655,0.46599457,0.7065662,-0.02700205,0.48504308,0.67932564,-0.030211974,0.49952206,0.65831184,-0.031497143,0.4465046,0.77439374,-0.02489419,0.4688835,0.74137664,-0.029796068,0.48211682,0.7185997,-0.030880878,0.49307546,0.6993682,-0.030634368,thankyou
0.40237376,0.8028811,2.9219754e-07,0.3960249,0.7657481,-0.0015131235,0.40097082,0.7275955,-0.0063823448,0.4091156,0.702166,-0.011229466,0.41797996,0.68093026,-0.016828468,0.41654554,0.7147338,-0.016252233,0.44708207,0.67867863,-0.025466103,0.46617037,0.6553671,-0.029630678,0.48014596,0.6394452,-0.031150086,0.4255056,0.73017365,-0.020205295,0.45913824,0.68653595,-0.028787974,0.48040104,0.6594959,-0.032482516,0.49631536,0.639819,-0.034025792,0.43484643,0.75012547,-0.023595091,0.46585488,0.7055479,-0.030777939,0.4854498,0.6788232,-0.033995364,0.5002469,0.65773916,-0.035283953,0.44386017,0.7734297,-0.026613524,0.4680827,0.7384206,-0.032312576,0.48165458,0.7162721,-0.033797115,0.49216282,0.69676125,-0.03389683,thankyou
0.44575596,0.82739806,3.0355372e-07,0.46464536,0.7813088,-0.00680515,0.46963224,0.7264252,-0.0055269045,0.466648,0.68471855,-0.001899463,0.46582288,0.6490072,0.0026419451,0.42466068,0.7163017,0.01165551,0.414593,0.6732671,0.023493169,0.4091523,0.6477831,0.029344207,0.40421048,0.6312712,0.03275826,0.4109823,0.73436326,0.019066934,0.40199044,0.6909172,0.03509455,0.39977092,0.6641651,0.041037034,0.39799696,0.64608365,0.04400099,0.4024043,0.75234044,0.025709566,0.39529473,0.7175237,0.039915774,0.39573643,0.69327515,0.046378355,0.3982369,0.6778112,0.04930849,0.3999957,0.77039593,0.03105776,0.39354363,0.74296016,0.042595513,0.39465117,0.7253027,0.049286474,0.39672086,0.71324736,0.05369207,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0.4041446,0.8004943,2.6927464e-07,0.3999853,0.76291704,0.0015966342,0.40707487,0.72511995,-0.0014785648,0.415527,0.7017777,-0.005189758,0.42464113,0.68691456,-0.009872794,0.41883168,0.7140922,-0.012022631,0.44726083,0.6793584,-0.020389523,0.4662544,0.6571965,-0.024408942,0.4802748,0.64231473,-0.026138883,0.4271525,0.72790915,-0.017464355,0.45964795,0.68658334,-0.025369754,0.48107266,0.6598426,-0.029400332,0.49732232,0.6407434,-0.031382125,0.43617824,0.74706435,-0.022208953,0.46631446,0.70347536,-0.029070651,0.48613626,0.67693645,-0.032842103,0.50159293,0.6567471,-0.034671552,0.44491297,0.77080786,-0.026329909,0.4678821,0.7387854,-0.032142982,0.48133868,0.71633196,-0.034088146,0.49232247,0.6971174,-0.034627184,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thankyou
